Id_x;OwnerId;IsDeleted;Name_x;CurrencyIsoCode_x;CreatedDate_x;CreatedById_x;LastModifiedDate_x;LastModifiedById_x;SystemModstamp_x;Construction__c;Product__c;Gestao_de_Consumos__c;Interconnection_Site__c;Interconnection_Voltage_Level__c;Installation_Type__c;Mobi_E_Connection__c;Technical_Observations__c;Number_of_Charging_Stations__c;Number_of_Equipment_Installed_PIEE__c;Designacao_Local_Interligacao__c;Nivel_Tensao__c;TRE_OPC__c;Asset__c;EV_Charge_Connection__c;Source__c;Responsibility_for_TRE__c;Construction_Name__c;Generate_Template__c;Technical_Control_Template__c;MOBI_E_DPC_Connection__c;Quote__c;Electric_Mobility_Type__c;POD_Production__c;ct_id;salesforce_id;origem;numero_postos_carregamento;Id_y;Name_y;CurrencyIsoCode_y;RecordTypeId;CreatedDate_y;CreatedById_y;LastModifiedDate_y;LastModifiedById_y;SystemModstamp_y;Controlo_Tecnico__c;OtherBrand__c;Equipment_Type__c;Model__c;Warranty_years__c;Accessibility__c;Card_Number__c;GPRS_ICCID__c;ID_Mobi_E__c;Localization__c;Number_of_Points__c;Potencia_kW__c;Serial_Number__c;Observations__c;Fixation_Type__c;Location__Latitude__s;Location__Longitude__s;Location__c;N_Plugs__c;BrandModel__c;Brand_and_Model_Name__c;Material_Code__c;Power_kW_matrix__c;Warranty_years_Matrix__c;Exist_Serial_Number__c;eq_id;latitude;longitude
a2p7S0000019VzYQAU;0053X00000CS3iMQAT;False;CT-0054139;EUR;2023-05-16T07:31:59.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvI7QAI;False;GA;;;False;;False;;;;a2p7S0000019VzYQAU;02i7S000000nvI7QAI;GA;1.0;a487S000000TmCHQA0;01ZZ-LSB-00255;EUR;0123X000000eQvDQAU;2023-05-16T07:32:00.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019VzYQAU;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774101;01ZZ-LSB-00255;Uncovered Outdoor Park;1.0;11.0;22170245;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L3 - L1 - L3; Lugar Estacionamento: 83";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCHQA0;38.783755;-9.101961
a2p7S0000019VzdQAE;0053X00000CS3iMQAT;False;CT-0054140;EUR;2023-05-16T07:32:06.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvICQAY;False;GA;;;False;;False;;;;a2p7S0000019VzdQAE;02i7S000000nvICQAY;GA;1.0;a487S000000TmCMQA0;01ZZ-LSB-00256;EUR;0123X000000eQvDQAU;2023-05-16T07:32:07.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019VzdQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774093;01ZZ-LSB-00256;Uncovered Outdoor Park;1.0;11.0;22170246;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L1 - L2 - L3; Lugar Estacionamento: 55";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCMQA0;38.783755;-9.101961
a2p7S0000019VziQAE;0053X00000CS3iMQAT;False;CT-0054141;EUR;2023-05-16T07:32:13.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIHQAY;False;GA;;;False;;False;;;;a2p7S0000019VziQAE;02i7S000000nvIHQAY;GA;1.0;a487S000000TmCRQA0;01ZZ-LSB-00257;EUR;0123X000000eQvDQAU;2023-05-16T07:32:13.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019VziQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774085;01ZZ-LSB-00257;Uncovered Outdoor Park;1.0;11.0;22170248;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 82";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCRQA0;38.783755;-9.101961
a2p7S0000019VznQAE;0053X00000CS3iMQAT;False;CT-0054142;EUR;2023-05-16T07:32:19.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIMQAY;False;GA;;;False;;False;;;;a2p7S0000019VznQAE;02i7S000000nvIMQAY;GA;1.0;a487S000000TmCWQA0;01ZZ-LSB-00258;EUR;0123X000000eQvDQAU;2023-05-16T07:32:20.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019VznQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774077;01ZZ-LSB-00258;Uncovered Outdoor Park;1.0;11.0;22170249;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L3 - L1 - L3; Lugar Estacionamento: 56";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCWQA0;38.783755;-9.101961
a2p7S0000019VzsQAE;0053X00000CS3iMQAT;False;CT-0054143;EUR;2023-05-16T07:32:26.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIRQAY;False;GA;;;False;;False;;;;a2p7S0000019VzsQAE;02i7S000000nvIRQAY;GA;1.0;a487S000000TmCbQAK;01ZZ-LSB-00259;EUR;0123X000000eQvDQAU;2023-05-16T07:32:26.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019VzsQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774069;01ZZ-LSB-00259;Uncovered Outdoor Park;1.0;11.0;22170250;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L1 - L2 - L3; Lugar Estacionamento: 81";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCbQAK;38.783755;-9.101961
a2p7S0000019VzxQAE;0053X00000CS3iMQAT;False;CT-0054144;EUR;2023-05-16T07:32:32.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIWQAY;False;GA;;;False;;False;;;;a2p7S0000019VzxQAE;02i7S000000nvIWQAY;GA;1.0;a487S000000TmCgQAK;01ZZ-LSB-00260;EUR;0123X000000eQvDQAU;2023-05-16T07:32:33.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019VzxQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774051;01ZZ-LSB-00260;Uncovered Outdoor Park;1.0;11.0;22170251;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 57";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCgQAK;38.783755;-9.101961
a2p7S0000019W0WQAU;0053X00000CS3iMQAT;False;CT-0054151;EUR;2023-05-16T07:33:20.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIXQAY;False;GA;;;False;;False;;;;a2p7S0000019W0WQAU;02i7S000000nvIXQAY;GA;1.0;a487S000000TmDFQA0;01ZZ-LSB-00267;EUR;0123X000000eQvDQAU;2023-05-16T07:33:20.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0WQAU;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773962;01ZZ-LSB-00267;Uncovered Outdoor Park;1.0;11.0;22170259;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L3 - L1 - L3; Lugar Estacionamento: 77";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDFQA0;38.783755;-9.101961
a2p7S0000019W07QAE;0053X00000CS3iMQAT;False;CT-0054146;EUR;2023-05-16T07:32:45.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIbQAI;False;GA;;;False;;False;;;;a2p7S0000019W07QAE;02i7S000000nvIbQAI;GA;1.0;a487S000000TmCqQAK;01ZZ-LSB-00262;EUR;0123X000000eQvDQAU;2023-05-16T07:32:45.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W07QAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774036;01ZZ-LSB-00262;Uncovered Outdoor Park;1.0;11.0;22170254;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L1 - L2 - L3; Lugar Estacionamento: 58";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCqQAK;38.783755;-9.101961
a2p7S0000019W0CQAU;0053X00000CS3iMQAT;False;CT-0054147;EUR;2023-05-16T07:32:51.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIgQAI;False;GA;;;False;;False;;;;a2p7S0000019W0CQAU;02i7S000000nvIgQAI;GA;1.0;a487S000000TmCvQAK;01ZZ-LSB-00263;EUR;0123X000000eQvDQAU;2023-05-16T07:32:52.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0CQAU;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774028;01ZZ-LSB-00263;Uncovered Outdoor Park;1.0;11.0;22170255;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 79";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmCvQAK;38.783755;-9.101961
a2p7S0000019W0HQAU;0053X00000CS3iMQAT;False;CT-0054148;EUR;2023-05-16T07:32:58.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIlQAI;False;GA;;;False;;False;;;;a2p7S0000019W0HQAU;02i7S000000nvIlQAI;GA;1.0;a487S000000TmD0QAK;01ZZ-LSB-00264;EUR;0123X000000eQvDQAU;2023-05-16T07:32:58.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0HQAU;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774010;01ZZ-LSB-00264;Uncovered Outdoor Park;1.0;11.0;22170256;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L3 - L1 - L3; Lugar Estacionamento: 59";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmD0QAK;38.783755;-9.101961
a2p7S0000019W0RQAU;0053X00000CS3iMQAT;False;CT-0054150;EUR;2023-05-16T07:33:13.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIqQAI;False;GA;;;False;;False;;;;a2p7S0000019W0RQAU;02i7S000000nvIqQAI;GA;1.0;a487S000000TmDAQA0;01ZZ-LSB-00266;EUR;0123X000000eQvDQAU;2023-05-16T07:33:13.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0RQAU;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773970;01ZZ-LSB-00266;Uncovered Outdoor Park;1.0;11.0;22170258;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 60";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDAQA0;38.783755;-9.101961
a2p7S0000019W0bQAE;0053X00000CS3iMQAT;False;CT-0054152;EUR;2023-05-16T07:33:26.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvIvQAI;False;GA;;;False;;False;;;;a2p7S0000019W0bQAE;02i7S000000nvIvQAI;GA;1.0;a487S000000TmDKQA0;01ZZ-LSB-00269;EUR;0123X000000eQvDQAU;2023-05-16T07:33:26.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0bQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773947;01ZZ-LSB-00269;Uncovered Outdoor Park;1.0;11.0;22170261;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 76";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDKQA0;38.783755;-9.101961
a2p7S0000019W0gQAE;0053X00000CS3iMQAT;False;CT-0054153;EUR;2023-05-16T07:33:33.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJ0QAI;False;GA;;;False;;False;;;;a2p7S0000019W0gQAE;02i7S000000nvJ0QAI;GA;1.0;a487S000000TmDPQA0;01ZZ-LSB-00270;EUR;0123X000000eQvDQAU;2023-05-16T07:33:33.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0gQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773939;01ZZ-LSB-00270;Uncovered Outdoor Park;1.0;11.0;22170262;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L3 - L1 - L3; Lugar Estacionamento: 62";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDPQA0;38.783755;-9.101961
a2p7S0000019W0lQAE;0053X00000CS3iMQAT;False;CT-0054154;EUR;2023-05-16T07:33:39.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJ5QAI;False;GA;;;False;;False;;;;a2p7S0000019W0lQAE;02i7S000000nvJ5QAI;GA;1.0;a487S000000TmDUQA0;01ZZ-LSB-00271;EUR;0123X000000eQvDQAU;2023-05-16T07:33:40.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0lQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773921;01ZZ-LSB-00271;Uncovered Outdoor Park;1.0;11.0;22170263;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L1 - L2 - L3; Lugar Estacionamento: 75";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDUQA0;38.783755;-9.101961
a2p7S0000019W0qQAE;0053X00000CS3iMQAT;False;CT-0054155;EUR;2023-05-16T07:33:46.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJAQAY;False;GA;;;False;;False;;;;a2p7S0000019W0qQAE;02i7S000000nvJAQAY;GA;1.0;a487S000000TmDZQA0;01ZZ-LSB-00272;EUR;0123X000000eQvDQAU;2023-05-16T07:33:46.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0qQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773996;01ZZ-LSB-00272;Uncovered Outdoor Park;1.0;11.0;22170264;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 63";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDZQA0;38.783755;-9.101961
a2p7S0000019W0vQAE;0053X00000CS3iMQAT;False;CT-0054156;EUR;2023-05-16T07:33:53.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJFQAY;False;GA;;;False;;False;;;;a2p7S0000019W0vQAE;02i7S000000nvJFQAY;GA;1.0;a487S000000TmDeQAK;01ZZ-LSB-00273;EUR;0123X000000eQvDQAU;2023-05-16T07:33:53.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W0vQAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773913;01ZZ-LSB-00273;Uncovered Outdoor Park;1.0;11.0;22170265;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L3 - L1 - L3; Lugar Estacionamento: 74";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDeQAK;38.783755;-9.101961
a2p7S0000019W10QAE;0053X00000CS3iMQAT;False;CT-0054157;EUR;2023-05-16T07:34:00.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJKQAY;False;GA;;;False;;False;;;;a2p7S0000019W10QAE;02i7S000000nvJKQAY;GA;1.0;a487S000000TmDjQAK;01ZZ-LSB-00274;EUR;0123X000000eQvDQAU;2023-05-16T07:34:00.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W10QAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773905;01ZZ-LSB-00274;Uncovered Outdoor Park;1.0;11.0;22170266;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L1 - L2 - L3; Lugar Estacionamento: 64";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDjQAK;38.783755;-9.101961
a2p7S0000019W15QAE;0053X00000CS3iMQAT;False;CT-0054158;EUR;2023-05-16T07:34:07.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJPQAY;False;GA;;;False;;False;;;;a2p7S0000019W15QAE;02i7S000000nvJPQAY;GA;1.0;a487S000000TmDoQAK;01ZZ-LSB-00275;EUR;0123X000000eQvDQAU;2023-05-16T07:34:07.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W15QAE;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773897;01ZZ-LSB-00275;Uncovered Outdoor Park;1.0;11.0;22170267;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 73";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDoQAK;38.783755;-9.101961
a2p7S0000019W1AQAU;0053X00000CS3iMQAT;False;CT-0054159;EUR;2023-05-16T07:34:13.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJUQAY;False;GA;;;False;;False;;;;a2p7S0000019W1AQAU;02i7S000000nvJUQAY;GA;1.0;a487S000000TmDtQAK;01ZZ-LSB-00276;EUR;0123X000000eQvDQAU;2023-05-16T07:34:13.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W1AQAU;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225773889;01ZZ-LSB-00276;Uncovered Outdoor Park;1.0;11.0;22170268;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L3 - L1 - L3; Lugar Estacionamento: 65";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDtQAK;38.783755;-9.101961
a2p7S0000019W1FQAU;0053X00000CS3iMQAT;False;CT-0054160;EUR;2023-05-16T07:34:20.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:11.000+0000;005b0000000c1ccAAA;2026-06-23T16:52:58.000+0000;;01t3X00000IpIbqQAF;False;;;B;False;;1.0;0.0;QGBT;MT;;02i7S000000nvJZQAY;False;GA;;;False;;False;;;;a2p7S0000019W1FQAU;02i7S000000nvJZQAY;GA;1.0;a487S000000TmDyQAK;01ZZ-LSB-00278;EUR;0123X000000eQvDQAU;2023-05-16T07:34:20.000+0000;0053X00000CS3iMQAT;2025-07-29T17:32:43.000+0000;005b0000005zonLAAQ;2025-07-29T17:32:43.000+0000;a2p7S0000019W1FQAU;Etrel;Charging_Post;Inch Pro;2.0;Private with Private Access;;´89882390000225774143;01ZZ-LSB-00278;Uncovered Outdoor Park;1.0;11.0;22170270;"Conf Tri 11kW/ Mono 7,4kW; Rotação das Fases: L2 - L3 -L1; Lugar Estacionamento: 66";Postalete;38.783755;-9.101961;OrderedDict({'latitude': 38.783755, 'longitude': -9.101961});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a487S000000TmDyQAK;38.783755;-9.101961
